Seq_HBWBLv5,Scientific_name,Order,Family,Common_name,SISRecID,AvibaseID,Parasite,Mound,NestSite_ground,NestSite_tree,NestSite_nontree,NestSite_cliff_bank,NestSite_underground,NestSite_waterbody,NestSite_termite_ant,NestStr_scrape,NestStr_platform,NestStr_cup,NestStr_dome,NestStr_dome_tunnel,NestStr_primary_cavity,NestStr_second_cavity,NestAtt_basal,NestAtt_forked,NestAtt_lateral,NestAtt_pensile,Ref_site,Ref_str,Ref_att,Identifier,Retrieval_time
8474,Garrulax calvus,Passeriformes,Leiotrichidae,Bare-headed Laughingthrush,22715617,AVIBASE-6497AE0D,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,O207,O207,O207,"Su, Tsai",[2019 May~2019 Nov]
8475,Trochalopteron subunicolor,Passeriformes,Leiotrichidae,Scaly Laughingthrush,22715735,AVIBASE-C9493A71,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8476,Trochalopteron austeni,Passeriformes,Leiotrichidae,Brown-capped Laughingthrush,22715729,AVIBASE-93675AD5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
8477,Trochalopteron squamatum,Passeriformes,Leiotrichidae,Blue-winged Laughingthrush,22715732,AVIBASE-466F5979,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
8478,Trochalopteron lineatum,Passeriformes,Leiotrichidae,Streaked Laughingthrush,22735082,AVIBASE-67F7511E,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8479,Trochalopteron imbricatum,Passeriformes,Leiotrichidae,Bhutan Laughingthrush,22734478,AVIBASE-CE76873B,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,O208,O208,O208,"Su, Tsai",[2019 May~2019 Nov]
8480,Trochalopteron virgatum,Passeriformes,Leiotrichidae,Striped Laughingthrush,22715726,AVIBASE-5046CFCA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8481,Trochalopteron variegatum,Passeriformes,Leiotrichidae,Variegated Laughingthrush,22715741,AVIBASE-9779E4D3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
8482,Trochalopteron affine,Passeriformes,Leiotrichidae,Black-faced Laughingthrush,22715747,AVIBASE-06A0BB28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
8483,Trochalopteron morrisonianum,Passeriformes,Leiotrichidae,White-whiskered Laughingthrush,22715750,AVIBASE-AB9D580D,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8484,Trochalopteron elliotii,Passeriformes,Leiotrichidae,Elliot's Laughingthrush,22715738,AVIBASE-9CBD5A5C,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
8485,Trochalopteron henrici,Passeriformes,Leiotrichidae,Brown-cheeked Laughingthrush,22715744,AVIBASE-18376B32,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
8486,Trochalopteron milnei,Passeriformes,Leiotrichidae,Red-tailed Laughingthrush,22715764,AVIBASE-3F5E062B,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8487,Trochalopteron formosum,Passeriformes,Leiotrichidae,Red-winged Laughingthrush,22715761,AVIBASE-2C87AFAC,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,O209,O209,O209,"Su, Tsai",[2019 May~2019 Nov]
8488,Trochalopteron erythrocephalum,Passeriformes,Leiotrichidae,Chestnut-crowned Laughingthrush,22735117,AVIBASE-F9A2B4EB,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
8489,Trochalopteron chrysopterum,Passeriformes,Leiotrichidae,Assam Laughingthrush,22734483,AVIBASE-3467E0CF,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8490,Trochalopteron melanostigma,Passeriformes,Leiotrichidae,Silver-eared Laughingthrush,22734488,AVIBASE-B0EA6012,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
8491,Trochalopteron ngoclinhense,Passeriformes,Leiotrichidae,Golden-winged Laughingthrush,22728591,AVIBASE-A37EB5E5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
8492,Trochalopteron peninsulae,Passeriformes,Leiotrichidae,Malay Laughingthrush,22734493,AVIBASE-503C6098,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8493,Trochalopteron yersini,Passeriformes,Leiotrichidae,Collared Laughingthrush,22715758,AVIBASE-C798D901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
8494,Montecincla fairbanki,Passeriformes,Leiotrichidae,Palani Chilappan,103874452,AVIBASE-7BF8790B,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
8495,Montecincla meridionalis,Passeriformes,Leiotrichidae,Ashambu Chilappan,103874754,AVIBASE-9D9DBBDC,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Fang, Su",[2019 May~2019 Nov]
8496,Montecincla jerdoni,Passeriformes,Leiotrichidae,Banasura Chilappan,103874145,AVIBASE-F192C0CB,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,S062,S062,S062,"Su, Tsai",[2022 Nov~2022 Dec]
8497,Montecincla cachinnans,Passeriformes,Leiotrichidae,Nilgiri Chilappan,103874076,AVIBASE-E39255D9,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
8498,Heterophasia auricularis,Passeriformes,Leiotrichidae,White-eared Sibia,22716711,AVIBASE-2487A80F,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2018 Sep~2018 Dec]
8499,Heterophasia picaoides,Passeriformes,Leiotrichidae,Long-tailed Sibia,22716717,AVIBASE-3C8820C7,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
8500,Heterophasia pulchella,Passeriformes,Leiotrichidae,Beautiful Sibia,22716714,AVIBASE-F990AA6C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
8501,Heterophasia capistrata,Passeriformes,Leiotrichidae,Rufous Sibia,22716699,AVIBASE-50BF5295,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
8502,Heterophasia melanoleuca,Passeriformes,Leiotrichidae,Dark-backed Sibia,22735192,AVIBASE-49E535FF,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8503,Heterophasia desgodinsi,Passeriformes,Leiotrichidae,Black-headed Sibia,22734613,AVIBASE-2869ADB4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
8504,Heterophasia gracilis,Passeriformes,Leiotrichidae,Grey Sibia,22716702,AVIBASE-3B369923,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
8505,Leiothrix argentauris,Passeriformes,Leiotrichidae,Silver-eared Mesia,103878477,AVIBASE-DA16A143,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8506,Leiothrix laurinae,Passeriformes,Leiotrichidae,Sumatran Mesia,103878509,AVIBASE-EDA24491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
8507,Leiothrix lutea,Passeriformes,Leiotrichidae,Red-billed Leiothrix,22716522,AVIBASE-E147E79E,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
8508,Leioptila annectens,Passeriformes,Leiotrichidae,Rufous-backed Sibia,22716696,AVIBASE-932DB585,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8509,Minla ignotincta,Passeriformes,Leiotrichidae,Red-tailed Minla,22716582,AVIBASE-63449558,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
8510,Liocichla phoenicea,Passeriformes,Leiotrichidae,Red-faced Liocichla,103878699,AVIBASE-D0E844AC,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
8511,Liocichla ripponi,Passeriformes,Leiotrichidae,Scarlet-faced Liocichla,103878757,AVIBASE-9C498E1F,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8512,Liocichla bugunorum,Passeriformes,Leiotrichidae,Bugun Liocichla,22734628,AVIBASE-8D7B97E0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
8513,Liocichla omeiensis,Passeriformes,Leiotrichidae,Emei Shan Liocichla,22715770,AVIBASE-AB57523F,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
8514,Liocichla steerii,Passeriformes,Leiotrichidae,Taiwan Liocichla,22715775,AVIBASE-E1A2DAD9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8515,Sibia nipalensis,Passeriformes,Leiotrichidae,Hoary-throated Barwing,22716563,AVIBASE-05F6BA7F,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
8516,Sibia waldeni,Passeriformes,Leiotrichidae,Streak-throated Barwing,22716566,AVIBASE-EE65C146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
8517,Sibia souliei,Passeriformes,Leiotrichidae,Streaked Barwing,22716569,AVIBASE-99A1540F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su",[2019 May~2019 Nov]
8518,Sibia morrisoniana,Passeriformes,Leiotrichidae,Taiwan Barwing,22716572,AVIBASE-1CB4B6D5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
8519,Siva cyanouroptera,Passeriformes,Leiotrichidae,Blue-winged Minla,22716576,AVIBASE-A6704D52,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
8520,Chrysominla strigula,Passeriformes,Leiotrichidae,Bar-throated Minla,22716579,AVIBASE-55B3A7AF,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8521,Actinodura egertoni,Passeriformes,Leiotrichidae,Rusty-fronted Barwing,22716557,AVIBASE-34B1C50C,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
8522,Actinodura ramsayi,Passeriformes,Leiotrichidae,Western Spectacled Barwing,103879269,AVIBASE-FEA407F5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,Chia,[2020 July~2021 Jan]
8523,Actinodura radcliffei,Passeriformes,Leiotrichidae,Eastern Spectacled Barwing,103879283,AVIBASE-2CCD5892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su",[2019 May~2019 Nov]
8524,Actinodura sodangorum,Passeriformes,Leiotrichidae,Black-crowned Barwing,22716552,AVIBASE-E5AD68C4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
8525,Laniellus langbianis,Passeriformes,Leiotrichidae,Grey-crowned Crocias,22716690,AVIBASE-8D9E3FCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
8526,Laniellus albonotatus,Passeriformes,Leiotrichidae,Spotted Crocias,22716693,AVIBASE-B4B5F30E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su",[2019 May~2019 Nov]
8527,Certhia tianquanensis,Passeriformes,Certhiidae,Sichuan Treecreeper,22731107,AVIBASE-5304F5C0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8528,Certhia nipalensis,Passeriformes,Certhiidae,Rusty-flanked Treecreeper,22711257,AVIBASE-C7320C9E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8529,Certhia discolor,Passeriformes,Certhiidae,Sikkim Treecreeper,22735065,AVIBASE-B0B998E2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su, Tsai",[2022 Nov~2022 Dec]
8530,Certhia manipurensis,Passeriformes,Certhiidae,Manipur Treecreeper,22734638,AVIBASE-313F4D74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8531,Certhia himalayana,Passeriformes,Certhiidae,Bar-tailed Treecreeper,22711253,AVIBASE-C1423023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8532,Certhia brachydactyla,Passeriformes,Certhiidae,Short-toed Treecreeper,22711249,AVIBASE-552E2BA9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8533,Certhia americana,Passeriformes,Certhiidae,American Treecreeper,22711244,AVIBASE-BAC33609,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,H,H,H,"Fang, Su, Tsai",[2022 Nov~2022 Dec]
8534,Certhia hodgsoni,Passeriformes,Certhiidae,Hodgson's Treecreeper,22734633,AVIBASE-42A2C710,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
8535,Certhia familiaris,Passeriformes,Certhiidae,Eurasian Treecreeper,22735060,AVIBASE-73BE9A87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8536,Sitta europaea,Passeriformes,Sittidae,Eurasian Nuthatch,103879804,AVIBASE-9C2B53A0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8537,Sitta arctica,Passeriformes,Sittidae,Siberian Nuthatch,22735379,AVIBASE-B6B17E4A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Fang, Su",[2019 May~2019 Nov]
8538,Sitta nagaensis,Passeriformes,Sittidae,Chestnut-vented Nuthatch,22711155,AVIBASE-12968248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8539,Sitta cashmirensis,Passeriformes,Sittidae,Kashmir Nuthatch,22711158,AVIBASE-C7F955AB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8540,Sitta castanea,Passeriformes,Sittidae,Indian Nuthatch,103880076,AVIBASE-434FA927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8541,Sitta cinnamoventris,Passeriformes,Sittidae,Chestnut-bellied Nuthatch,103880146,AVIBASE-DB238042,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8542,Sitta neglecta,Passeriformes,Sittidae,Burmese Nuthatch,103880163,AVIBASE-23F3AE9C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8543,Sitta himalayensis,Passeriformes,Sittidae,White-tailed Nuthatch,22711164,AVIBASE-26FFF238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8544,Sitta victoriae,Passeriformes,Sittidae,White-browed Nuthatch,22711167,AVIBASE-D966EFC2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8545,Sitta pygmaea,Passeriformes,Sittidae,Pygmy Nuthatch,22711170,AVIBASE-BD0914CB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8546,Sitta pusilla,Passeriformes,Sittidae,Brown-headed Nuthatch,103881613,AVIBASE-AD7F307B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8547,Sitta insularis,Passeriformes,Sittidae,Bahama Nuthatch,103881687,AVIBASE-71CBBD81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,O210,H,H,"Fang, Su, Tsai",[2023 Aug~2023 Sep]
8548,Sitta whiteheadi,Passeriformes,Sittidae,Corsican Nuthatch,22711176,AVIBASE-7FD1FB23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8549,Sitta ledanti,Passeriformes,Sittidae,Algerian Nuthatch,22711179,AVIBASE-5415A0C3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8550,Sitta krueperi,Passeriformes,Sittidae,Krueper's Nuthatch,22711184,AVIBASE-E29D7FB9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8551,Sitta yunnanensis,Passeriformes,Sittidae,Yunnan Nuthatch,22711192,AVIBASE-103FF2D9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su",[2019 May~2019 Nov]
8552,Sitta canadensis,Passeriformes,Sittidae,Red-breasted Nuthatch,22711196,AVIBASE-0716A71C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8553,Sitta villosa,Passeriformes,Sittidae,Snowy-browed Nuthatch,22711188,AVIBASE-CEB2041A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8554,Sitta leucopsis,Passeriformes,Sittidae,White-cheeked Nuthatch,103881719,AVIBASE-49E0ABDB,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
8555,Sitta przewalskii,Passeriformes,Sittidae,Przevalski's Nuthatch,103881940,AVIBASE-341E57F9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su",[2019 May~2019 Nov]
8556,Sitta carolinensis,Passeriformes,Sittidae,White-breasted Nuthatch,22711202,AVIBASE-19CCBBD2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8557,Sitta neumayer,Passeriformes,Sittidae,Western Rock Nuthatch,22711205,AVIBASE-C37C527F,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
8558,Sitta tephronota,Passeriformes,Sittidae,Eastern Rock Nuthatch,22711211,AVIBASE-102758DF,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
8559,Sitta frontalis,Passeriformes,Sittidae,Velvet-fronted Nuthatch,22711216,AVIBASE-7A91853C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8560,Sitta solangiae,Passeriformes,Sittidae,Yellow-billed Nuthatch,22711219,AVIBASE-8B0CE251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su",[2019 May~2019 Nov]
8561,Sitta oenochlamys,Passeriformes,Sittidae,Sulphur-billed Nuthatch,22711222,AVIBASE-32983F3A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su",[2019 May~2019 Nov]
8562,Sitta azurea,Passeriformes,Sittidae,Blue Nuthatch,22711225,AVIBASE-F2F45703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8563,Sitta magna,Passeriformes,Sittidae,Giant Nuthatch,22711228,AVIBASE-C71B1D8A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8564,Sitta formosa,Passeriformes,Sittidae,Beautiful Nuthatch,22711231,AVIBASE-9867D23D,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8565,Tichodroma muraria,Passeriformes,Sittidae,Wallcreeper,22711234,AVIBASE-89C42590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
8566,Salpornis salvadori,Passeriformes,Sittidae,African Spotted Creeper,103882123,AVIBASE-A51A5F84,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Fang, Su, Tsai",[2022 Nov~2022 Dec]
8567,Salpornis spilonota,Passeriformes,Sittidae,Indian Spotted Creeper,103882026,AVIBASE-0B9E1A38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
8568,Microbates collaris,Passeriformes,Polioptilidae,Collared Gnatwren,22711571,AVIBASE-2C4579F1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
8569,Microbates cinereiventris,Passeriformes,Polioptilidae,Tawny-faced Gnatwren,22711574,AVIBASE-0AA19250,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
8570,Ramphocaenus melanurus,Passeriformes,Polioptilidae,Long-billed Gnatwren,22711578,AVIBASE-969787EA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
8571,Polioptila caerulea,Passeriformes,Polioptilidae,Blue-grey Gnatcatcher,22711581,AVIBASE-A15C5071,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang, Tsai",[2022 Nov~2022 Dec]
8572,Polioptila lembeyei,Passeriformes,Polioptilidae,Cuban Gnatcatcher,22711591,AVIBASE-70D28286,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
8573,Polioptila californica,Passeriformes,Polioptilidae,California Gnatcatcher,22711585,AVIBASE-A0015FD7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang, Tsai",[2022 Nov~2022 Dec]
8574,Polioptila melanura,Passeriformes,Polioptilidae,Black-tailed Gnatcatcher,22711588,AVIBASE-C05CE29C,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
8575,Polioptila nigriceps,Passeriformes,Polioptilidae,Black-capped Gnatcatcher,22711594,AVIBASE-A6C81FC1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
8576,Polioptila albiloris,Passeriformes,Polioptilidae,White-lored Gnatcatcher,22711597,AVIBASE-1DD96EB9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
8577,Polioptila plumbea,Passeriformes,Polioptilidae,Tropical Gnatcatcher,103882288,AVIBASE-2837ACDA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
8578,Polioptila maior,Passeriformes,Polioptilidae,Maranon Gnatcatcher,103882394,AVIBASE-9D17419B,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,O211,O211,O211,"Su, Tsai",[2022 Nov~2022 Dec]
8579,Polioptila lactea,Passeriformes,Polioptilidae,Creamy-bellied Gnatcatcher,22711605,AVIBASE-CB41276B,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
